student_id,year,semester,institution,course_number,credits,grade,course_description,department,course_title,record_source
4282845,2020,SPRING,utexas,M427J,4,A,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4282845,2020,SPRING,utexas,M427L,4,A,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4282845,2020,SPRING,utexas,ME316T,3,A,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4282845,2020,SPRING,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4282845,2020,SUMMER,utexas,GOV312L,3,A,"Analysis of underlying themes concerned with American political institutions and policies, including the United States Constitution.",GOV,GOV312L,raw_cleaned
4282845,2021,FALL,utexas,ECO320L,3,A,"Theories of the determination of output, employment, and the price level. Basic models of growth. Design of monetary and fiscal policies, and the mechanisms by which they affect the economy. Three lecture hours a week for one semester. Required of students majoring in economics. Prerequisite:_conomics 420K_r?21K_ith a grade of at least C-.",ECO,ECO320L,raw_cleaned
4282845,2021,FALL,utexas,ECO441K,4,A,"Parameter estimation and inference in regression models. For each semester hour of credit earned, the equivalent of one lecture hour a week for one semester. Prerequisite:_conomics 420K_ith a grade of at least C- and one of the following with a grade of at least C-:_iomedical Engineering 335,_hemical Engineering 253K,_conomics 329,_athematics 378K,_echanical Engineering 335, or_tatistics and Data Sciences 378.",ECO,ECO441K,raw_cleaned
4282845,2021,FALL,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4282845,2021,FALL,utexas,ME339,3,A,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4282845,2021,FALL,utexas,ME366,3,A,"Same as_perations Research and Industrial Engineering 366. Formulation and solution-interpretation for operations research models requiring, for example, optimization, simulation, or analysis of Markov chains or queues. Applications include manufacturing design and control, routing and scheduling, plant location, inventory analysis, and management of queueing systems. Three lecture hours a week for one semester._echanical Engineering 366L_nd_perations Research and Industrial Engineering 366_ay not both be counted. Prerequisite: For engineering majors,_athematics 408D_r?08M_nd_echanical Engineering 318M_ith a grade of at least C- in each; for non-engineering majors, upper-division standing and written consent of instructor.",ME,ME366,raw_cleaned
4282845,2021,SPRING,utexas,ECO420K,4,A,"Economic theory of the behavior of individuals, households, firms, and markets. Roles of relative prices and information, with a focus on constrained optimization. Four lecture hours a week for one semester. Only one of the following may be counted:_inance 321K,_conomics 420K,?21K. Prerequisite:_conomics 304K_nd?04L_ith a grade of at least C- in each;_athematics 408C_nd?08D, or?08K_nd?08L, or?08N_nd?08S, or?08K_nd?08S, or?08C_nd?08L, or?08C_nd?08S, or?08N_nd?08L_ith a grade of at least C- in each; and_conomics 329_r_iomedical Engineering 335_r_hemical Engineering 253K_r_lectrical Engineering 351K_r_athematics 358K_r?78K_r_tatistics and Data Sciences 378_r_echanical Engineering 335_ith a grade of at least C.",ECO,ECO420K,raw_cleaned
4282845,2021,SPRING,utexas,EM319,3,A-,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4282845,2021,SPRING,utexas,ME130L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Fluid Mechanics,raw_cleaned
4282845,2021,SPRING,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4282845,2021,SPRING,utexas,ME330,3,A-,"Fluid properties, conservation laws, internal and external flow, and engineering fluid systems.",ME,Fluid Mechanics,raw_cleaned
4282845,2021,SPRING,utexas,ME340,3,A-,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4282845,2021,SUMMER,utexas,ME144L,1,A,"Modeling of engineering systems, digital simulation, system identification, frequency response, feedback control principles, and hands-on experimentation.",ME,Dynamic Systems and Controls Laboratory,raw_cleaned
4282845,2021,SUMMER,utexas,ME344,3,A,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4282845,2022,SPRING,utexas,ECO354K,3,,"Introduction to the formal study of interdependent decision making. Applications of game theory include pricing and advertising strategies, labor-management bargaining, and tariff negotiations. Three lecture hours a week for one semester. Prerequisite:_conomics 329_nd?20K_r?21K_ith a grade of at least C- in each.",ECO,ECO354K,raw_cleaned
4282845,2022,SPRING,utexas,ME144L,1,,"Modeling of engineering systems, digital simulation, system identification, frequency response, feedback control principles, and hands-on experimentation.",ME,Dynamic Systems and Controls Laboratory,raw_cleaned
4282845,2022,SPRING,utexas,ME338,3,,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4282845,2022,SPRING,utexas,ME344,3,,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4282845,2022,SPRING,utexas,ME353,3,,"Evaluating the financial impact of engineering decisions, comparing alternatives with cash flow analysis, and managing project risk.",ME,Engineering Finance,raw_cleaned
4282845,2022,SPRING,utexas,ME366J,3,,An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects.,ME,ME366J,raw_cleaned
4282845,2022,SPRING,utexas,ME379M,3,,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
4282845,2022,SPRING,utexas,ME379M,3,,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
4282845,2022,SPRING,utexas,PHL301,3,,"Primarily for lower-division students. A survey of principal topics and problems in areas such as ethics, theory of knowledge, and philosophy of religion. Three lecture hours or two lecture hours and one laboratory/discussion hour a week for one semester._hilosophy 301_nd?10QA_ay not both be counted.",PHL,PHL301,raw_cleaned
4284453,2018,FALL,utexas,E316L,3,B+,"Introduction to masterpieces of the British literary tradition, emphasizing historical, generic, and thematic connections.",E,E316L,raw_cleaned
4284453,2018,FALL,utexas,GOV310L,3,B-,"A basic survey of American government, including fundamental political institutions, federal, state, and local; special attention to the United States and Texas Constitutions.",GOV,GOV310L,raw_cleaned
4284453,2018,FALL,utexas,HIS315G,3,B,Same as American Studies 310. An interdisciplinary introduction to the historical exploration of American culture. Three lecture hours a week for one semester. American Studies 310 and History 315G may not both be counted.,HIS,HIS315G,raw_cleaned
4284453,2018,FALL,utexas,M408D,4,A,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4284453,2018,SPRING,utexas,ME333T,3,B,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4284453,2018,SPRING,utexas,PHY103M,1,B-,"Two laboratory hours a week for one semester. Only one of the following may be counted: Physics 101L, 102M, 103M, 105M, 117M. Prerequisite: Credit with a grade of at least C- or registration for Physics 303K.",PHY,PHY103M,raw_cleaned
4284453,2018,SPRING,utexas,PHY303K,3,C,"A general survey of physics; primarily laws of motion, heat, and wave phenomena.",PHY,PHY303K,raw_cleaned
4284453,2018,SPRING,utexas,UGS303,3,A-,"Seminar-style course emphasizing critical thinking, writing, and interdisciplinary exploration.",UGS,First-Year Signature Course,raw_cleaned
4284453,2019,FALL,utexas,EM319,3,D,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4284453,2019,FALL,utexas,M427L,4,D,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4284453,2019,FALL,utexas,ME314D,3,C,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4284453,2019,FALL,utexas,ME316T,3,C,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4284453,2019,FALL,utexas,ME318M,3,B-,"Applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to mechanical engineering problems.",ME,Programming and Engineering Computational Methods,raw_cleaned
4284453,2019,SPRING,utexas,BIO311C,3,B-,"Introduction to biological energy transformation, cell structure and physiology, and gene expression.",BIO,BIO311C,raw_cleaned
4284453,2019,SPRING,utexas,EM306,3,C-,"Forces, moments, equilibrium, and engineering analysis of rigid bodies.",EM,Statics,raw_cleaned
4284453,2019,SPRING,utexas,GOV312L,3,B+,"Analysis of underlying themes concerned with American political institutions and policies, including the United States Constitution.",GOV,GOV312L,raw_cleaned
4284453,2019,SPRING,utexas,M427J,4,C,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4284453,2019,SPRING,utexas,ME316T,3,D,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4284453,2020,FALL,utexas,EM319,3,B,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4284453,2020,FALL,utexas,ME134L,1,A-,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Materials Engineering.,ME,Materials Engineering Laboratory,raw_cleaned
4284453,2020,FALL,utexas,ME140L,1,B-,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
