student_id,year,semester,institution,course_number,credits,grade,course_description
4228786,2021,Spring,utexas,ME353,3,A-,"Evaluating the financial impact of engineering decisions. Comparing alternatives with cash flow analysis considering rate of return, inflation, and taxes, with emphasis on analyzing risk. Managing complex projects with activity scheduling and resource allocation considering cash flows. Methods include probabilistic analysis and simulation"
4228786,2021,Spring,utexas,MKT320F,3,A-,"Introduction to basic concepts and terminology in marketing: the processof developing marketing strategy, the role of marketing activities within the firm, external influences that affect the development of marketing strategy, and basic analytical tools appropriate to marketing decision making"
4228786,2021,Spring,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems"
4228786,2021,Spring,utexas,ME134L,1,B,Hands-on experiments in materials science and engineering topics and microstructure-property relationships
4228786,2021,Fall,utexas,ME314D,3,A-,"Analysis of motions, forces, momenta, and energies in mechanical systems"
4228786,2021,Fall,utexas,ME140L,1,A,"Hands-on laboratory using hand-held and bench-top electronic test and prototyping equipment for circuits and mechatronics applications; computer-aided instrumentation and data acquisition; laboratory study in design, prototyping, and testing with electrical and electronics components and electromechanical devices"
4228786,2021,Fall,utexas,ME130L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems"
4228786,2021,Fall,utexas,ACC310F,3,A,"An introduction to financial and managerial accounting, with emphasis on the content, interpretation, and uses of accounting reports. Discussion of the determination and reporting of net income and financial position, and the theories underlying business financial statements; consideration of managerial accounting topics designed to extend the student's knowledge to the planning and controlling of the operations of the firm"
4228786,2021,Fall,utexas,IB320F,3,A,"Fundamentals of international trade and the international economy; international dimensions of several functional areas of business, including management, marketing, finance, and human resource management;theoretical, institutional, and functional foundations of international business"
4228786,2021,Fall,utexas,ME340,3,B,"Theory and application of electrical circuits, electronics, and electromechanical devices; concepts in electrical power transmission; instrumentation; feedback; integration of electronics and instrumentation with mechanical engineering systems (mechatronics)"
4228786,2022,Spring,utexas,ME366J,3,,An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects
4228786,2022,Spring,utexas,FIN320F,3,,"Principles of effective financial management, including planning, organization, and control; financial intermediaries; securities markets;evaluating alternative assets, debt, and capital structures"
4228786,2022,Spring,utexas,ME344,3,,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient, steady-state behavior; introduction to feedback control"
4228786,2022,Spring,utexas,ME144L,1,,"Modeling of engineering systems, digital simulation, and assessment of results with experimental study; methods for analysis of first- and second-order systems, system identification, frequency response and feedback control principles; hands-on experimentation with mechanical, fluid, electrical, and magnetic systems; data acquisition and analysis using oscilloscopes and microcomputer-based analog-to-digital and digital-to-analog conversion; theoretical and practical principles governing the design and use of various sensors and transducers"
4228786,2018,FALL,utexas,ME302,3,A,"Introduction to mechanical engineering education and practice through lectures and laboratory experiences. Graphics and modeling fundamentals for engineering design: freehand sketching, computer modeling of solid geometry, and generation of engineering drawings. Introduction to reverse engineering, computer-aided design, rapid prototyping, and manufacturing. Application of the design process and problem solving through individual and team projects."
4228786,2018,FALL,utexas,ARH301,3,A,A broad survey of selected traditions of art with an emphasis upon understanding their visual elements and cultural significance.
4228786,2018,FALL,utexas,CH301,3,A,
4228786,2018,FALL,utexas,M408D,4,B,"This is the second semester of the accelerated calculus sequence. The theory and applications of sequences and infinite series, including those involving functions of one variable, and an introduction to the theory and applications of differential and integral calculus of functions of several variables; subjects include methods of integration, parametric equations, sequences, infinite series, power series, functions of several variables, partial derivatives, and multiple integrals."
4228786,2019,SPRING,utexas,HIS315K,3,A,Survey of United States history from the colonial period through the Civil War.
4228786,2019,SPRING,utexas,M427J,4,B,"Ordinary differential equations, introduction to vector spaces, linear operators and eigenvalues, systems of linear differential equations, introduction to partial differential equations and Fourier series."
4228786,2019,SPRING,utexas,PHY303K,3,A,"A general survey of physics; primarily laws of motion, heat, and wave phenomena."
4228786,2019,SPRING,utexas,PHY103M,1,A,
4229171,2019,SPRING,utexas,UGS303,3,A,"Examines the narratives of prominent athletes to construct a schema as a template for success, while exploring critical issues including personal finance, human intelligence, moral aptitude and leadership development."
4229171,2019,FALL,utexas,EM306,3,A,"Vector algebra, force systems, free-body diagrams; engineering applications of equilibrium, including frames, friction, distributed loads; centroids, moments of inertia."
4229171,2019,FALL,utexas,ME316T,3,A,"Properties, heat and work, first and second laws, thermodynamic processes, introduction to ideal power cycles."
4229171,2019,FALL,utexas,ME318M,3,A,"An investigation of applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to the solution of mechanical engineering problems."
4229171,2019,FALL,utexas,CS303E,3,A,"Problem solving and fundamental algorithms for various applications in science, business, and on the World Wide Web, and introductory programming in a modern object-oriented programming language."
4229171,2019,FALL,utexas,M427L,4,B+,"Matrices, elements of vector analysis and calculus of functions of several variables, including gradient, divergence, and curl of a vector field, multiple integrals and chain rules, length and area, line and surface integrals, Green's theorems in the plane and space, and, if timepermits, complex analysis."
4229171,2020,SPRING,utexas,EM319,3,A,Internal forces and deformations in solids; stress and strain in elasticand plastic solids; application to simple engineering problems.
4229171,2020,SPRING,utexas,ME314D,3,A-,"Analysis of motions, forces, momenta, and energies in mechanical systems."
4229171,2020,SPRING,utexas,ME330,3,A-,"Fluid properties, statics, conservation laws, inviscid and viscous incompressible flow, flow in confined streams and around objects."
